C_x,C_y,Label,Q_x,Q_y,Label
23.666367,-30.564743,0,28.419872,-32.315918,0
29.223726,42.370045,0,-29.939243,-30.663391,0
-7.3909326,-34.79856,1,31.616093,21.340473,1
-71.29894,-3.5122592,1,-29.369637,36.55335,1
-58.195877,-23.225666,1,4.799387,30.765846,1
-4.7791414,14.0439415,1,9.6837845,13.692125,1
63.082237,10.912643,0,-35.740017,-51.609623,0
-5.789614,-38.077415,1,31.561953,32.092304,1
-32.20487,31.923306,1,34.61894,43.755856,1
94.86393,-8.833978,0,56.65433,-18.219048,0
-33.080826,-11.406369,1,25.748064,18.477774,1
35.245377,-29.703035,0,-28.922382,-22.61358,0
-64.993774,-1.9361534,1,-26.539364,24.311827,1
14.19926,9.84889,0,54.406525,-31.953186,0
23.117704,45.75283,0,-21.66711,-37.636948,0
-8.358923,21.510002,1,15.480691,45.115524,1
-30.98876,-9.522195,1,-31.647356,41.096836,1
-64.80106,-11.262276,1,22.725485,46.513134,1
-26.763346,0.8789635,1,28.585688,13.156261,1
-7.6771307,-15.352468,1,4.973294,61.25897,1
-43.442387,-17.73256,1,3.3927338,35.29735,1
-36.362217,-19.547554,1,-25.933096,21.802416,1
29.04293,45.29601,0,-10.715519,-25.673649,0
-0.5355688,-58.22675,1,-5.844867,56.833286,1
-1.5832604,-0.08369829,1,6.979261,39.87166,1
79.910866,-20.211477,0,49.010254,-27.160099,0
-5.925805,-35.48111,1,-4.611227,63.349297,1
68.06914,-6.271872,0,-57.224514,-36.65636,0
-25.001623,18.77629,1,19.283417,25.106754,1
-54.45025,-22.095657,1,-30.363405,31.63595,1
-5.536525,8.27593,1,-23.758589,32.21529,1
37.08156,12.063293,0,23.501457,-33.195473,0
66.22833,-8.189108,0,52.53894,-12.976785,0
-35.198452,1.1750363,1,4.9921856,12.299572,1
-32.094025,37.578445,1,28.66584,31.630037,1
41.050945,7.4883986,0,56.12575,-19.777897,0
-8.596936,14.4013,1,31.482355,50.814934,1
-65.59043,10.718787,1,40.919758,23.856972,1
39.689854,-12.85541,0,-55.03045,-38.3046,0
-84.331276,34.311966,1,9.529264,58.826195,1
28.014435,-30.53775,0,23.545404,-54.598145,0
-8.889944,25.664724,1,-3.7921126,20.406591,1
-29.378626,23.29939,1,-19.426811,21.025465,1
34.391083,43.821217,0,44.479378,-21.939465,0
-26.39542,-8.101683,1,13.320505,37.710373,1
-66.90752,13.339735,1,38.34275,26.980827,1
8.017969,29.021395,0,-20.725225,-37.635036,0
46.653236,15.92736,0,-35.64424,-15.622626,0
-27.67874,16.659912,1,10.641675,18.420422,1
-64.77533,-0.051012237,1,21.878271,52.60762,1
8.90069,22.849474,0,-33.301865,-34.47045,0
85.5243,-16.702265,0,-39.45231,-8.191892,0
28.162613,-29.930145,0,-14.75244,-23.560696,0
1.4932505,-58.28944,1,17.579178,37.684425,1
-33.885353,31.30967,1,-11.813769,5.0677924,1
-68.53999,15.0982065,1,-3.8904676,11.693111,1
-34.965004,37.51667,1,26.27698,17.767208,1
-32.091198,42.138428,1,-25.41601,42.56566,1
15.146289,15.264941,0,-57.35228,-34.235424,0
89.694275,-13.785998,0,51.360847,-28.301903,0
95.06644,-8.700349,0,53.858643,-11.765662,0
-43.56387,-32.67625,1,-15.742193,25.243843,1
70.24426,-16.17365,0,-48.281593,-26.581297,0
-3.1035218,8.650512,1,9.772474,17.67247,1
2.7761455,-50.92619,1,2.5695124,22.703814,1
8.916265,-73.88488,0,-26.110788,-41.37241,0
67.061935,-2.3554857,0,55.43153,-31.51989,0
65.122536,14.49268,0,-55.903484,-3.7759206,0
-81.298706,31.590412,1,8.144988,58.921776,1
-32.07648,-16.792929,1,23.802721,18.47226,1
-69.628235,18.971844,1,9.460048,59.575207,1
-69.11923,15.379068,1,-2.287776,40.29834,1
34.103718,42.11185,0,-42.82003,-5.9229393,0
-4.73621,-22.67455,1,27.08557,33.525555,1
36.861736,-16.948519,0,-45.504433,-9.380416,0
71.77028,1.4569349,0,-20.521803,-46.427574,0
-71.3168,25.340778,1,22.825256,19.493158,1
34.58578,-26.05673,0,-57.90067,-35.016186,0
-39.933075,24.5726,1,10.205599,34.797497,1
1.2208248,-56.604694,1,21.869625,11.660977,1
-72.554726,24.315525,1,-16.182486,54.178284,1
-52.292328,-23.097555,1,-18.932648,29.032131,1
10.027213,50.452145,0,22.011456,-48.115376,0
14.038251,-67.33506,0,32.007088,-41.765156,0
70.864426,-16.3657,0,38.1078,-40.119766,0
57.319656,18.285013,0,-10.855661,-23.077856,0
15.964079,14.282043,0,-29.073765,-25.167517,0
-36.723038,2.9583867,1,0.31039765,59.224205,1
33.257935,-0.37410963,0,33.23808,-49.57434,0
38.81762,-14.179855,0,46.1062,-29.94996,0
35.077877,-6.7426753,0,31.160025,-47.80351,0
65.3489,11.7602825,0,-52.29943,-37.147026,0
-4.24829,12.706501,1,10.018928,4.884493,1
-81.44561,32.52411,1,-9.344325,14.875178,1
10.259273,-15.44528,0,30.84834,-51.66598,0
95.13565,-9.051497,0,45.70649,-20.33782,0
12.312799,-68.96049,0,20.571215,-28.62311,0
27.370026,-29.725317,0,24.760704,-29.867605,0
14.238127,24.26251,0,-53.58537,-36.61498,0
-33.60335,17.60556,1,19.374409,46.84579,1
33.45973,-19.437853,0,-46.818745,-34.65393,0
-27.040918,15.712159,1,-29.967651,22.97536,1
33.37317,1.2058275,0,26.518269,-29.063206,0
11.997088,-21.485714,0,14.148087,-52.345505,0
27.462067,-28.120516,0,-44.27207,-5.137481,0
7.697937,36.74382,0,53.851284,-25.936382,0
74.444595,-19.38015,0,51.204624,-34.579235,0
-10.068538,-28.144829,1,10.859213,32.72225,1
-9.239023,-17.1892,1,-31.748924,41.370796,1
63.619453,13.949998,0,28.163944,-45.98668,0
30.092081,52.43124,0,35.525337,-42.106228,0
3.1977968,-51.126507,1,11.036918,-6.529927,1
-14.212045,-23.984585,1,26.3242,31.833948,1
-0.12743343,4.1525855,1,-15.953847,48.706196,1
15.071612,-17.133034,0,-39.8437,-7.469098,0
0.5785375,-54.647747,1,8.238038,39.952248,1
31.640806,-27.932173,0,31.281145,-28.83002,0
54.741684,12.291766,0,-55.803608,-29.644539,0
-77.83159,30.394701,1,-24.092451,28.50884,1
-26.476423,41.289825,1,3.565921,-1.8242081,1
19.57295,-14.47099,0,-53.20392,-17.379702,0
37.586277,-3.0648997,0,13.963192,-46.221714,0
-42.52609,-29.118206,1,29.080288,12.232194,1
10.29681,-70.7624,0,29.346802,-31.192589,0
-31.433613,38.55906,1,2.1361814,47.37267,1
36.591125,5.261239,0,28.00942,-40.623726,0
20.414217,55.904152,0,34.84117,-40.050446,0
-37.474125,12.21478,1,-4.731726,60.27152,1
33.699425,47.700676,0,-25.009855,-31.05691,0
20.836008,50.16707,0,-41.37671,-28.846437,0
0.8340455,-55.312458,1,31.974121,49.125973,1
67.107376,-11.865434,0,-29.645628,-15.880794,0
-30.131691,34.83626,1,1.1859521,37.02753,1
9.735548,-9.48232,0,-17.31623,-24.543308,0
-70.24803,9.506954,1,19.922152,25.746683,1
-36.330315,-10.928621,1,31.597906,38.248283,1
-68.82562,-14.608511,1,-28.423723,38.237423,1
30.953665,-26.702068,0,-44.336395,-17.038542,0
-10.958918,-26.086744,1,20.764744,5.574408,1
-10.245565,-20.58808,1,-3.0416071,42.899315,1
-6.703372,16.10267,1,41.520264,21.75466,1
9.457843,-19.40088,0,50.189392,-20.258276,0
-32.89497,40.865555,1,-25.230375,42.46515,1
69.98663,-7.842991,0,-43.68686,-4.085714,0
67.793304,12.480639,0,23.587643,-31.506033,0
-40.863758,-10.806173,1,-2.7346632,21.285994,1
-57.217022,-30.407253,1,7.532722,34.232025,1
-27.118938,-1.8277007,1,-31.095602,24.604446,1
-71.00521,3.4299226,1,-4.1881104,23.52385,1
-72.500114,10.20491,1,3.7657247,23.750011,1
9.471348,46.868034,0,45.52924,-14.905116,0
-37.587982,-3.3036695,1,-23.743002,26.532986,1
-8.232508,20.464485,1,18.202116,35.558193,1
13.111331,-70.11869,0,25.257486,-55.101128,0
-9.027627,28.850754,1,11.01675,48.97929,1
-77.19031,28.498283,1,40.768227,22.790434,1
35.186405,7.856539,0,32.548374,-51.88668,0
-77.225266,28.09548,1,23.938616,2.4639711,1
84.95055,-18.899204,0,13.318489,-37.851875,0
-33.306705,32.313374,1,-13.718526,56.032948,1
35.590103,-6.919701,0,29.590683,-24.570642,0
37.787743,-9.564186,0,-37.850098,-10.217981,0
-83.79907,33.602295,1,-25.644821,29.217142,1
66.48852,-11.191849,0,53.109425,-18.498983,0
-22.036802,34.971046,1,11.163669,32.13744,1
3.5451407,-57.18029,1,18.20276,1.8000062,1
-0.83651656,-46.46172,1,25.383984,23.887869,1
93.8733,-10.33309,0,52.17986,-9.114553,0
40.72492,0.99925464,0,-15.526518,-21.840456,0
-51.614193,-26.52599,1,11.11897,40.0759,1
41.457508,3.5595858,0,27.595879,-53.29145,0
68.869705,-0.35433498,0,-17.578949,-24.238075,0
-11.3996725,-33.19779,1,-20.419964,47.031353,1
44.41059,17.562174,0,31.743755,-51.90223,0
-63.738087,-1.6587392,1,-5.294973,4.767337,1
24.040657,-30.014929,0,44.365932,-8.039039,0
64.44912,16.365896,0,15.70395,-34.19371,0
1.6770542,2.361352,1,4.0683246,64.08909,1
-70.09557,21.37112,1,0.92651427,62.639645,1
38.182327,8.3789,0,-54.28619,-12.117963,0
-34.77141,5.56036,1,8.413871,42.514168,1
-60.646606,-27.721422,1,-15.212951,26.58484,1
-59.92791,-22.599865,1,5.6725545,20.983887,1
-45.71985,-28.771338,1,0.625207,0.83957076,1
-26.426796,15.569511,1,22.530054,22.971884,1
-3.1458755,-37.243084,1,4.636634,66.07101,1
-34.118553,42.303665,1,2.114326,4.8070984,1
69.42265,-8.189464,0,-46.978203,-4.3957386,0
-66.22825,0.1832077,1,-12.242139,57.928158,1
7.0257983,-74.85975,0,47.757915,-18.842838,0
-16.927029,-24.626923,1,15.237035,18.156048,1
19.534872,48.94127,0,32.822582,-29.780619,0
13.670382,15.942589,0,51.443596,-18.89881,0
-30.668066,18.042377,1,13.075087,-4.1229486,1
-26.177586,17.9511,1,3.6062584,43.645782,1
90.7289,-13.370066,0,49.742214,-19.171993,0
-26.789576,23.586016,1,2.511353,-1.9258832,1
32.488598,-33.84471,0,31.536623,-34.26836,0
2.6976428,35.1686,0,32.63308,-40.218864,0
-26.205233,7.6635747,1,20.601759,26.991356,1
12.785716,15.380104,0,20.8863,-28.369331,0
-47.100918,-22.781982,1,12.379103,2.423636,1
-61.909958,-13.8529825,1,-22.553183,45.250233,1
-7.658168,-29.323988,1,-17.971233,57.758224,1
41.486977,-27.950409,0,-57.15107,-5.005228,0
66.725296,7.0749116,0,-51.928223,-38.633,0
-9.0098295,29.491423,1,5.0885167,13.531601,1
-32.24023,24.729952,1,9.884443,-2.8640382,1
-6.2909265,-36.1126,1,10.02922,34.23436,1
-6.003857,-15.729687,1,17.183065,35.93864,1
-6.500525,-51.600323,1,3.3669395,36.949177,1
64.8552,15.089091,0,37.72338,-42.54743,0
-28.901897,41.113785,1,11.691773,9.579996,1
-24.46012,34.435013,1,-24.191854,20.655382,1
-60.95124,-27.573524,1,7.97272,5.9855137,1
-10.998032,-21.463383,1,39.206245,28.365528,1
30.875387,-33.23962,0,-29.827553,-31.283865,0
-4.7426887,-19.752752,1,33.819996,47.311764,1
36.562122,-17.621006,0,-53.300137,-26.96838,0
-6.501634,11.376793,1,-16.558622,30.758524,1
36.37526,-7.5324616,0,-39.53038,-7.8146596,0
-29.313972,41.641315,1,30.286703,45.601086,1
-63.031563,-11.639205,1,15.100209,4.2061586,1
-69.830536,5.614118,1,-3.1436236,9.886143,1
-2.9207234,-38.268833,1,-3.7997022,9.56564,1
39.719013,10.265885,0,-45.73447,-4.551013,0
-6.021335,-52.38582,1,-29.13096,46.800312,1
32.875343,40.63345,0,-50.68537,-15.460553,0
-41.391575,-14.398168,1,0.1872915,31.116207,1
-43.019352,-16.400103,1,-33.398773,39.03734,1
40.7526,0.4549912,0,-20.678617,-36.92384,0
42.208527,-24.244917,0,-17.954418,-23.163406,0
29.500967,44.211636,0,-35.785515,-49.998535,0
-33.04253,-7.7276425,1,-1.8161489,57.484966,1
-71.97667,-5.1576695,1,35.5946,42.16356,1
8.791012,46.999386,0,-44.13069,-2.5956156,0
-6.3432307,-20.877113,1,1.2312962,8.441541,1
41.055626,7.225913,0,44.98917,-18.12339,0
-27.067423,17.413227,1,16.806772,59.09486,1
-47.99504,-23.188337,1,-24.361122,36.596916,1
-60.63552,-26.354141,1,-17.638649,6.5862727,1
-1.8979453,0.7942445,1,-21.878958,9.444313,1
32.762638,-3.2108982,0,-47.18292,-25.608932,0
0.20050514,2.4496078,1,40.024693,17.679981,1
35.535053,-25.008286,0,35.479782,-40.32084,0
-69.065636,-11.824787,1,12.112837,52.68667,1
-29.646889,22.43384,1,11.902639,52.068886,1
25.309746,-31.63845,0,32.396866,-55.869667,0
-10.759171,-19.440224,1,3.7973895,11.716666,1
-51.350533,-20.739548,1,7.4343767,45.576023,1
-0.21186846,4.5461206,1,18.50855,35.980553,1
27.165573,50.31815,0,-37.642227,-31.58873,0
-66.6692,14.732077,1,3.4172003,69.20543,1
-34.873455,11.710401,1,-11.497813,12.085628,1
-10.961062,-26.898182,1,-4.8422503,62.510944,1
29.761509,54.524303,0,-11.0620165,-26.482716,0
-71.77362,-4.203311,1,-5.234593,39.75298,1
11.386737,52.096912,0,18.286207,-30.456259,0
-75.49809,28.57766,1,-9.424877,28.400484,1
1.3231914,-50.13269,1,1.1366186,33.799496,1
25.248993,-31.96288,0,-39.781956,-12.583788,0
41.15319,1.7964857,0,-21.007835,-13.853326,0
-43.971046,-19.775564,1,-13.28414,28.189539,1
11.987934,-20.612745,0,-26.090235,-16.51694,0
-39.681015,0.5758148,1,-21.004854,36.919193,1
11.971379,-21.537922,0,37.06943,-32.416607,0
17.957407,-20.210342,0,52.73278,-26.067616,0
10.625932,37.8069,0,-24.558989,-15.020552,0
22.644964,-19.751118,0,-57.534203,-31.557732,0
-27.424774,-5.620571,1,-23.565733,27.173689,1
32.84591,-21.123573,0,-39.438812,-43.760098,0
43.375366,-24.377157,0,29.615326,-24.141787,0
-10.275811,-21.662127,1,24.394106,26.941391,1
33.934395,53.116894,0,14.905666,-35.030785,0
-76.39387,27.574852,1,-1.542648,23.004074,1
44.61418,16.61847,0,19.145464,-36.99591,0
-66.53019,7.966363,1,-5.106206,15.430295,1
9.81587,-20.06291,0,53.222164,-26.758444,0
-28.470615,9.038222,1,11.853683,2.2372706,1
38.842205,-14.480954,0,-42.739693,-27.031357,0
-41.851948,-11.450818,1,4.8788934,21.445858,1
-78.81209,31.4875,1,-7.0893226,44.98312,1
4.0879784,-52.50425,1,0.3578948,-5.621573,1
34.443935,39.389065,0,-51.093384,-28.154573,0
10.694089,-72.0309,0,-36.629997,-18.886665,0
-69.013405,19.374498,1,-17.251278,5.566788,1
52.88336,15.9558735,0,-27.953554,-30.865215,0
33.73258,-28.147654,0,-35.293743,-23.512701,0
-12.766868,-25.907019,1,-27.842525,44.887775,1
-30.903244,43.66785,1,16.020412,39.208523,1
-0.31004685,-59.05424,1,-14.25154,33.447636,1
-2.109163,-36.482132,1,5.7738566,21.92514,1
24.63125,46.66098,0,-32.921783,-8.882092,0
2.911155,39.34732,0,-21.03288,-44.784267,0
-2.14125,3.5532765,1,20.778517,46.352554,1
10.81581,26.41193,0,-35.67383,-18.987206,0
35.40993,44.60637,0,-14.486848,-20.739101,0
27.497381,-26.086119,0,-41.41889,-40.68035,0
12.511421,18.054224,0,-31.949306,-15.95253,0
32.40552,54.03664,0,-31.70009,-30.77548,0
-66.70747,12.2169075,1,-3.3336067,61.678688,1
-37.549553,-6.624822,1,26.17694,42.268837,1
35.45019,-25.484585,0,-26.895573,-39.61064,0
10.851163,-21.99232,0,20.995464,-25.213444,0
-38.63179,7.8322096,1,25.065668,53.074223,1
-6.9664726,-30.362171,1,-8.475228,27.080534,1
-61.719723,-13.094283,1,-14.541543,54.759525,1
-10.09533,-13.592887,1,-5.53119,4.2750525,1
-63.346798,-11.443718,1,41.30253,23.352552,1
-66.004974,-5.8361263,1,2.7158577,12.929369,1
-7.847099,-47.057728,1,11.403803,28.26563,1
-73.43096,26.019657,1,8.8096285,45.632233,1
-6.2783246,-24.206184,1,-20.85931,56.706963,1
27.74581,43.493336,0,-23.48634,-18.760271,0
3.4900675,35.858036,0,-23.758234,-19.949236,0
2.7351506,39.157227,0,-34.91981,-50.510727,0
-5.774413,-34.152256,1,8.913245,41.83195,1
-43.951996,-20.041065,1,-1.9848099,40.25793,1
17.876629,44.85058,0,-25.605007,-19.655424,0
67.600624,6.151449,0,-24.523247,-16.093832,0
89.88282,-14.872329,0,20.629534,-27.567535,0
-31.490528,-18.02058,1,-0.15841182,-1.0837672,1
33.010845,40.691566,0,-44.865215,-7.504857,0
33.055496,-32.53229,0,-25.563974,-52.953876,0
17.093288,-19.380709,0,31.18943,-49.975452,0
8.036039,27.3367,0,24.24309,-35.370712,0
-70.93456,-3.6300402,1,25.315174,6.051287,1
26.79333,-28.90156,0,-51.323235,-24.44758,0
-69.00872,19.954521,1,-14.506017,31.684542,1
35.209057,48.160587,0,57.81864,-24.369635,0
-33.746197,42.827564,1,34.94428,39.506626,1
19.817928,-15.010056,0,-51.44778,-34.573853,0
2.2372885,-53.179237,1,-12.320791,37.121456,1
-68.07338,19.328241,1,-8.791146,10.04303,1
-40.12837,-10.605683,1,30.648577,23.044369,1
-75.05092,27.010548,1,-25.374437,48.578384,1
-22.846476,35.47769,1,-14.270463,42.21059,1
70.05961,-15.800725,0,-57.93016,-35.007732,0
-51.87695,-20.699467,1,-17.771307,59.760303,1
-31.09421,34.493843,1,-13.895071,6.1783967,1
-3.782305,-45.24115,1,-13.428525,42.20378,1
7.248578,45.715,0,-27.835104,-22.049976,0
-9.499494,-40.67721,1,10.202837,33.304996,1
13.031439,15.480059,0,-19.75625,-41.012238,0
33.311523,-32.987106,0,27.104145,-46.865482,0
-25.44431,42.896255,1,5.0661716,46.572956,1
-75.02022,28.40497,1,-10.568677,14.105541,1
-50.75868,-23.880768,1,-22.55334,8.948856,1
-7.8513913,19.314367,1,-12.500747,7.645772,1
-26.59182,-5.6701612,1,23.158438,55.44845,1
-6.43345,-51.74666,1,0.16431782,15.4342375,1
7.5988946,29.486715,0,-18.913591,-37.152187,0
22.675764,45.842495,0,-41.861904,-42.089508,0
-31.590153,-16.87192,1,3.0081813,-1.2784945,1
38.43408,-13.223437,0,49.157757,-16.576939,0
-32.372753,12.767059,1,7.5314875,3.4295628,1
-2.60123,7.930306,1,10.229198,-5.5214505,1
33.423573,-7.5225716,0,25.285053,-44.679707,0
43.399624,15.303445,0,-30.497578,-38.62248,0
26.68412,-31.183195,0,-36.67041,-39.793873,0
-16.809992,-25.757492,1,6.1798873,32.24895,1
9.67283,43.445747,0,-27.910688,-16.535353,0
-43.46576,-29.872393,1,-4.160952,-0.78665423,1
67.329666,5.3160367,0,54.806576,-28.41705,0
-6.212229,-28.945507,1,23.567982,23.328741,1
-76.81095,27.309383,1,11.171575,24.518015,1
2.3458538,2.0767481,1,40.57935,19.738058,1
35.374336,45.36348,0,-23.055717,-17.323992,0
31.15579,-26.80865,0,25.984276,-38.481934,0
43.50143,-25.78533,0,-37.38619,-9.350181,0
10.342917,-16.935902,0,24.307775,-54.42828,0
12.36382,-17.209282,0,-25.303635,-27.59384,0
32.763092,-4.383395,0,23.5351,-35.51217,0
72.89807,-18.292185,0,42.402298,-22.620367,0
-61.672253,-13.075044,1,-19.850657,46.758915,1
-71.59201,9.672319,1,7.9124637,16.622028,1
37.22364,3.914855,0,-35.882233,-27.407692,0
67.808975,-2.5100818,0,-40.499878,-31.268057,0
-3.0217185,-1.4298209,1,-16.116438,28.399694,1
-39.13652,-9.910555,1,34.50655,18.40841,1
34.612316,-25.719063,0,-13.987101,-27.285744,0
69.59456,0.8281793,0,-26.649984,-45.754623,0
87.73347,-15.741107,0,54.558952,-23.15525,0
26.926792,44.04255,0,52.504066,-13.711003,0
-68.53033,13.780005,1,-30.579365,40.150455,1
-8.490369,16.909227,1,-26.459171,18.39813,1
-44.85969,-30.96727,1,27.10313,21.82476,1
45.684395,10.419463,0,-23.830732,-26.899248,0
41.313553,-11.5748825,0,-46.620094,-11.838873,0
40.160007,-12.319529,0,-49.590706,-29.861797,0
-69.36487,3.623022,1,-24.768023,18.583628,1
-28.187445,5.6282296,1,-17.213013,19.988527,1
24.444769,-21.67708,0,-53.97804,-22.692919,0
-3.2967522,-3.0206883,1,30.616898,13.2131195,1
10.936616,-10.829919,0,-57.62429,-11.902827,0
76.995445,-18.355238,0,-41.642235,-28.431671,0
14.160801,-20.865429,0,-24.882923,-15.614104,0
-20.398,37.157707,1,31.273943,18.898163,1
10.944049,17.82586,0,18.591578,-51.35812,0
66.233215,6.050791,0,-31.651674,-30.810125,0
18.076561,50.6002,0,-57.051956,-11.160558,0
92.85325,-11.189108,0,51.614285,-15.163107,0
9.25959,-13.737375,0,54.322628,-26.144394,0
43.869408,15.90439,0,21.209133,-53.935295,0
15.645113,-13.270428,0,26.990986,-25.692541,0
-41.285866,-25.838005,1,-28.889198,26.7065,1
-28.347685,39.75366,1,-1.809183,4.7209034,1
-63.741123,3.0961661,1,-0.63740987,41.60385,1
-51.61347,-22.179914,1,4.8411317,22.490664,1
70.27894,-1.3901466,0,53.48109,-11.906654,0
37.15296,-3.380239,0,-57.19577,-21.38843,0
31.009583,-28.551596,0,-38.372326,-20.601778,0
-13.096582,-35.90739,1,8.743824,17.645903,1
65.62424,7.8750033,0,-38.37448,-20.954168,0
43.53825,3.302381,0,-46.946247,-12.412001,0
9.873902,48.42869,0,-45.83312,-31.793697,0
37.00434,5.3879523,0,22.046225,-37.782856,0
-39.73191,-21.846056,1,10.848343,0.70325243,1
37.91796,1.6390707,0,-32.188637,-34.319313,0
-3.0462673,-35.787632,1,11.74044,31.804935,1
-5.6396704,-44.96534,1,12.50419,0.7839816,1
28.558632,42.956604,0,-30.254494,-34.0364,0
21.543022,-17.51538,0,-43.587246,-17.859623,0
-32.579403,16.265701,1,26.972897,53.618614,1
15.8209715,18.225744,0,-23.415995,-37.432495,0
-8.860465,23.953463,1,3.331208,33.546013,1
-57.999565,-25.364412,1,34.181652,24.772535,1
-7.5147433,12.011172,1,25.626572,26.840096,1
-58.222164,-30.016338,1,-16.175558,30.253181,1
-66.85954,-8.331023,1,-12.969215,43.63382,1
-8.704391,21.16157,1,8.497493,45.544193,1
40.24204,-28.410027,0,21.450708,-50.725227,0
-24.574118,17.854733,1,3.5926306,35.833897,1
6.226848,40.496918,0,-30.124037,-33.628494,0
70.50385,-16.304087,0,-52.77112,-32.589863,0
-36.982136,26.636246,1,-9.271467,52.324215,1
12.197743,-11.251001,0,23.372572,-57.65843,0
9.505828,-9.262757,0,17.823093,-50.033085,0
81.55109,-18.633934,0,50.29336,-17.524063,0
-0.054759305,-53.979294,1,-5.114057,17.004505,1
-44.395054,-15.907211,1,38.093536,17.734915,1
-70.94317,20.007801,1,-30.362307,45.31086,1
46.036873,13.902981,0,-54.15727,-22.664257,0
93.9979,-9.743114,0,54.723522,-17.988716,0
27.261242,-25.3546,0,-13.2617,-23.813925,0
-7.9342613,-27.203451,1,9.750398,36.914238,1
23.259708,-32.04664,0,48.75227,-23.195433,0
-38.47849,-18.653715,1,16.159546,13.018696,1
8.618611,29.05916,0,-37.623154,-40.496128,0
-22.717625,40.550556,1,10.901306,48.9991,1
9.551801,45.740253,0,-50.22269,-10.155236,0
-64.87847,9.914392,1,-1.0459061,23.485975,1
34.456676,38.666477,0,-43.54947,-13.80815,0
16.723026,-14.233317,0,33.42021,-52.56379,0
-57.26823,-22.581245,1,-1.6147404,48.018337,1
72.51686,-18.443768,0,51.19266,-37.495766,0
-61.35615,-13.150784,1,20.377615,35.356205,1
24.90813,52.409756,0,-48.067924,-20.878847,0
-6.9358654,-48.475952,1,8.081161,28.616022,1
38.334843,-12.263201,0,23.32022,-48.14571,0
2.097309,1.9367926,1,-11.005476,14.881551,1
13.225686,-71.920166,0,-17.635809,-30.85574,0
-26.672134,0.10380987,1,-1.4926617,37.858246,1
38.62322,-9.123701,0,-45.907482,-39.845577,0
-68.215775,-9.675767,1,9.461292,28.520052,1
65.24537,10.704635,0,-26.34866,-43.12908,0
53.84698,13.949975,0,-42.014168,-41.55343,0
-33.7218,-17.07718,1,6.042185,67.4751,1
-27.10094,7.1765127,1,-14.177173,6.490775,1
-10.392917,-38.589287,1,-28.31223,47.500828,1
-7.6187744,-38.11494,1,29.76011,29.358027,1
-38.865223,-22.097527,1,19.142382,47.399345,1
-31.074774,43.259262,1,11.213116,7.8467517,1
-6.9566636,21.352642,1,7.664911,-6.6291404,1
63.945194,8.330352,0,25.898066,-33.122677,0
-49.18976,-23.796013,1,32.696182,31.039978,1
-6.8988547,18.480673,1,26.794483,29.066242,1
-70.30407,5.1293397,1,2.3188727,-5.086831,1
47.00859,10.12745,0,-41.816284,-42.44007,0
12.338605,24.378187,0,-16.426691,-26.266106,0
-4.8713303,-52.51672,1,7.127023,39.98109,1
-67.42897,-14.198489,1,-9.482127,12.7665415,1
8.824665,30.688295,0,38.67651,-21.204264,0
-69.53911,22.357687,1,-19.864244,49.74314,1
-63.333813,13.983341,1,28.507078,48.47796,1
1.0049049,1.3371694,1,-16.262165,21.670198,1
32.25095,-21.291277,0,-14.332346,-20.208431,0
-5.9326577,-33.772923,1,6.7370872,5.9544244,1
14.088271,51.38817,0,16.332394,-35.485638,0
-69.542366,-1.0452211,1,12.076371,52.974834,1
-51.339245,-28.036499,1,15.45796,55.26763,1
-5.7462487,-52.28167,1,3.2066948,-3.4536633,1
15.963554,45.21869,0,-56.1689,-21.94682,0
-30.816992,-1.1231282,1,-2.1957822,3.6095061,1
-40.80935,-14.714577,1,30.265152,19.394682,1
-66.7902,7.499412,1,-20.680962,7.8222833,1
31.129747,-34.756744,0,29.093763,-39.522022,0
-39.870358,-2.487251,1,22.47518,8.899018,1
42.930206,-26.688885,0,20.23384,-39.465004,0
-40.906273,-11.252789,1,-19.04024,49.57314,1
6.9427466,29.903849,0,22.381676,-54.946415,0
17.887953,-13.997388,0,-32.30859,-16.164228,0
-29.2023,-4.6115427,1,31.912947,49.473415,1
25.639174,-24.374176,0,13.758533,-38.987064,0
37.00433,-28.074656,0,-33.79362,-42.012066,0
28.861225,52.854984,0,37.17846,-41.257397,0
-8.885733,15.786863,1,26.641912,27.769943,1
-9.026048,28.946688,1,29.228537,14.748084,1
46.600937,13.252591,0,44.013206,-9.303062,0
-64.800545,-12.89114,1,-10.083689,30.188707,1
33.138527,48.52411,0,-23.519428,-21.182331,0
16.47372,-18.904072,0,17.00733,-51.801758,0
33.602436,-25.32046,0,-33.221355,-42.26831,0
-2.3638713,-33.957256,1,-3.3398595,34.016754,1
10.4411335,-23.215258,0,33.53861,-31.029848,0
-2.4153593,7.732934,1,12.014732,1.8297105,1
-67.01258,7.6763687,1,-5.824079,58.97458,1
-29.935667,42.58564,1,-1.2016714,33.736256,1
-39.039482,1.9596187,1,-10.949819,15.359543,1
2.912114,-57.19712,1,15.25107,39.554096,1
41.939285,-24.435184,0,34.768726,-37.175964,0
45.017044,10.657123,0,50.083637,-12.485935,0
-46.406597,-20.19676,1,19.376919,56.933132,1
9.476345,-20.030697,0,51.99419,-8.480018,0
3.3544734,-56.526512,1,-12.640262,27.799858,1
10.04269,-8.552771,0,33.274326,-31.237995,0
-32.85997,-16.678204,1,-16.276592,5.685059,1
-31.328232,-17.715715,1,25.146086,20.027946,1
11.383002,35.240784,0,51.971596,-22.217813,0
